X,Y,OBJECTID,CRIMEID,CCN,REPORTDATE,ROUTEID,MEASURE,OFFSET,STREETSEGID,ROADWAYSEGID,FROMDATE,TODATE,MARID,ADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,WARD,EVENTID,MAR_ADDRESS,MAR_SCORE,MAJORINJURIES_BICYCLIST,MINORINJURIES_BICYCLIST,UNKNOWNINJURIES_BICYCLIST,FATAL_BICYCLIST,MAJORINJURIES_DRIVER,MINORINJURIES_DRIVER,UNKNOWNINJURIES_DRIVER,FATAL_DRIVER,MAJORINJURIES_PEDESTRIAN,MINORINJURIES_PEDESTRIAN,UNKNOWNINJURIES_PEDESTRIAN,FATAL_PEDESTRIAN,TOTAL_VEHICLES,TOTAL_BICYCLES,TOTAL_PEDESTRIANS,PEDESTRIANSIMPAIRED,BICYCLISTSIMPAIRED,DRIVERSIMPAIRED,TOTAL_TAXIS,TOTAL_GOVERNMENT,SPEEDING_INVOLVED,NEARESTINTROUTEID,NEARESTINTSTREETNAME,OFFINTERSECTION,INTAPPROACHDIRECTION,LOCATIONERROR,LASTUPDATEDATE,MPDLATITUDE,MPDLONGITUDE,MPDGEOX,MPDGEOY,BLOCKKEY,SUBBLOCKKEY,FATALPASSENGER,MAJORINJURIESPASSENGER,MINORINJURIESPASSENGER,UNKNOWNINJURIESPASSENGER
-77.02189702,38.9170267,193200633,28666925,21012753,2021/01/29 03:14:44+00,0,0,3.79,,,2021/01/28 05:00:00+00,1970/01/01 00:00:00+00,279523,2041 GEORGIA AVENUE NW,38.917791,-77.021049,398174.581,138880.394,Ward 1,{66F282FE-1F14-4B48-A16F-35857A4399EE},2041 GEORGIA AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,Not Available,0,East,,2021/02/02 15:36:27+00,38.917019,-77.021851,398185.74,138881.73,5a1919ea6ff6e91140de04a340188c64,3072cc2a90359f3f8815e76026ccfd36,0,0,0,0
-77.00765817,38.95873419,193200634,28666927,21012685,2021/01/29 03:17:02+00,0,0,2.15,,,2021/01/28 05:00:00+00,1970/01/01 00:00:00+00,47789,24 MADISON STREET NE,38.958729,-77.007968,399309.377,143424.678,Ward 4,{8593E90E-945B-4D20-9589-B00FD8C20CD8},24 MADISON STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/02 15:36:32+00,38.958707,-77.007656,399309.39,143445.38,b628cbde6db94868d1308a8f78ba03a5,c5d2d4a2a1445b705dc48f727f4c947a,0,0,0,0
-77.03253826,38.92766772,193200635,28670816,21014308,2021/02/02 00:37:24+00,0,0,17.59,,,2021/02/01 05:00:00+00,1970/01/01 00:00:00+00,302729,3012 14TH STREET NW,38.927528,-77.032728,397162.124,139961.641,Ward 1,{394B5B01-7AE3-4F84-B5C9-079FCCC7A654},3012 14TH STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,Not Available,0,East,,2021/02/04 15:34:43+00,38.927646,-77.032738,397161.31,139974.66,a4d2005f165c6715cc9af1d1a8e6d05a,2e678d8b877fbd84d09acd1195064741,0,0,0,0
-77.00906561,38.90558583,193200636,28666968,21012850,2021/01/29 04:32:45+00,0,0,0.9,,,2021/01/28 05:00:00+00,1970/01/01 00:00:00+00,308422,M STREET AND NORTH CAPITOL ST,38.905578,-77.009063,399213.874,137524.511,Ward 6,{E6E90B14-6D90-405A-807F-3A39FB03626F},2 M STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.905578,-77.009053,,,d944f75df5bbbadeb443deebfecb0831,eb777a697aa5c20b92962172d2c8b2d2,0,0,0,0
-76.9575008,38.88372767,193200637,28666998,21012375,2021/01/29 05:37:11+00,0,0,4.91,,,2021/01/27 05:00:00+00,1970/01/01 00:00:00+00,28132,401 34TH STREET SE,38.88442,-76.95779,403662.275,135176.595,Ward 7,{323FEFB5-6F7F-4724-8DEA-9DC24F9B1969},401 34TH STREET SE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/04 15:38:38+00,38.883721,-76.957442,403662.37,135154.49,a095b480890bf275490cb8855a6ac3a5,baaf118da23b09ebae8b00e011489a91,0,0,0,0
-76.94745861,38.89089273,193200638,28670643,21013748,2021/02/01 15:56:47+00,0,0,10.11,,,2021/01/30 05:00:00+00,1970/01/01 00:00:00+00,28439,3980 AMES STREET NE,38.890885,-76.947565,404548.989,135894.783,Ward 7,{2A80BDC8-A72D-4CEB-A8A4-557A860025B0},3980 AMES STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/04 15:32:22+00,38.890976,-76.947456,404548.83,135920.59,a527f5310b5676642d6681bade9f8b6f,a527f5310b5676642d6681bade9f8b6f,0,0,0,0
-77.02396873,38.91623088,193200639,28667772,21013108,2021/01/30 00:04:51+00,0,0,4.2,,,2021/01/29 05:00:00+00,1970/01/01 00:00:00+00,285525,1901 9TH STREET NW,38.915837,-77.023968,397921.416,138663.605,Ward 1,{FAB4762C-3051-4AF5-B791-6713C78BFB85},1901 9TH STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/02 15:38:07+00,38.916223,-77.023918,397941.86,138663.55,008142eac86f856921460958a0124d55,008142eac86f856921460958a0124d55,0,0,0,0
-76.98331528,38.85332478,193200640,28672921,21015249,2021/02/04 01:13:09+00,0,0,2.91,,,2021/02/03 05:00:00+00,1970/01/01 00:00:00+00,41363,SUITLAND PARKWAY SE & STANTON ROAD SE,38.853298,-76.983303,401449.341,131721.09,Ward 8,{9ACFEAA7-274B-4E34-8EFD-4016CFF5D386},3038 STANTON ROAD SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.853327,-76.983282,401449.34,131721.09,f15461505e337c54f2e02ae6f98eff96,f15461505e337c54f2e02ae6f98eff96,0,0,0,0
-77.03994166,38.91338529,193200641,28672628,21014589,2021/02/03 14:01:54+00,0,0,1.22,,,2021/02/02 05:00:00+00,1970/01/01 00:00:00+00,238095,NEW HAMPSHIRE AVENUE NW & RIGGS PLACE NW,38.913359,-77.039957,396534.621,138388.979,Ward 2,{424E9573-E10F-4F9A-8D5A-F8FC012C228B},1728 NEW HAMPSHIRE AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.913371,-77.039928,396534.62,138388.98,f131e12d83e4029d71f358cc3d667e5d,f131e12d83e4029d71f358cc3d667e5d,0,0,0,0
-77.00025533,38.95941337,193200642,28672629,21014920,2021/02/03 14:03:11+00,0,0,1.74,,,2021/02/03 05:00:00+00,1970/01/01 00:00:00+00,28162,401 MADISON STREET NE,38.959437,-77.000324,399971.945,143503.328,Ward 4,{AED67B32-DF40-446D-9C74-B227401F3FCC},401 MADISON STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.959392,-77.000263,399963.66,143488.5,9402da8a74e41f65c3002fa53d3aa6e0,1459815d6a170ceacc279ee2cf4b886b,0,0,0,0
-77.04201547,38.87332448,193200643,28672597,21014514,2021/02/03 12:07:04+00,0,0,7.17,,,2021/02/02 05:00:00+00,1970/01/01 00:00:00+00,303118,14TH STREET SW,38.875667,-77.039752,396550.556,134204.809,Ward 2,{4E9B23BF-79BE-44DA-AFD0-78CBBD4598D4},,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.873277,-77.041948,396548.36,134206.46,bc22fbd6a3c5d8b12a3e7bb28a102dd8,bc22fbd6a3c5d8b12a3e7bb28a102dd8,0,0,0,0
-76.98141655,38.92558941,193200644,28667822,21013070,2021/01/30 01:09:31+00,0,0,24.71,,,2021/01/29 05:00:00+00,1970/01/01 00:00:00+00,58587,1649 FRANKLIN STREET NE,38.925359,-76.981315,401620.257,139720.475,Ward 5,{4DE817B5-F45C-4AF8-BFC1-7E623B7964C2},1649 FRANKLIN STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,Not Available,0,East,,2021/01/31 15:31:39+00,38.925359,-76.981414,401611.69,139720.44,936883817f048f4d03c4752a02cc0fa1,66d177a9cae402f7ba660e727429e510,0,0,0,0
-77.03272389,38.92945477,193200645,28672601,21014889,2021/02/03 12:21:14+00,0,0,0.14,,,2021/02/03 05:00:00+00,1970/01/01 00:00:00+00,306304,3100 14TH STREET NW,38.929329,-77.032711,397163.674,140161.561,Ward 1,{2BD60884-1A51-4AB9-A2A9-BC4E153D42E5},3100 14TH STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.929447,-77.03272,397140.04,140158.41,f217f5fbccb8b5787492be2131bd04a7,f217f5fbccb8b5787492be2131bd04a7,0,0,0,0
-76.9651645,38.92517597,193200646,28672704,21014886,2021/02/03 17:46:48+00,0,0,0.03,,,2021/02/03 05:00:00+00,1970/01/01 00:00:00+00,287219,BLADENSBURG RD NE & SOUTH DAKOTA AVE NE,38.925169,-76.965162,403020.922,139699.778,Ward 5,{3B1B2AB0-A62B-4633-9392-6587AEEEE100},2731 BLADENSBURG ROAD NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.925168,-76.965162,403020.92,139699.78,97e4be2ae5f44ada20dad8f68343de9f,97e4be2ae5f44ada20dad8f68343de9f,0,0,0,0
-77.02768595,38.96524358,193200647,28670658,21014093,2021/02/01 16:48:01+00,0,0,32.65,,,2021/01/31 05:00:00+00,1970/01/01 00:00:00+00,302323,6205 GEORGIA AVENUE NW,38.965285,-77.026855,397672.61,144152.77,Ward 4,{104DEEFC-F638-4DA3-BD4B-6B98EC87F42C},6205 GEORGIA AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/04 15:39:09+00,38.965213,-77.027308,397638.16,144152.68,3db536e3677e80e3030a5949b0408110,3db536e3677e80e3030a5949b0408110,0,0,0,1
-76.91858508,38.88572165,193200648,28670665,21014125,2021/02/01 17:13:41+00,0,0,4.99,,,2021/02/01 05:00:00+00,1970/01/01 00:00:00+00,288700,5670 CENTRAL AVENUE SE,38.885784,-76.918867,407039.2,135330.301,Ward 7,{63EB275D-02CE-419C-98F5-CA80A6C87801},5670 CENTRAL AVENUE SE,200,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/03 15:38:34+00,38.885671,-76.9186,407048.5,135359.85,8c4d17dd522d74ac73e0713722dac13a,8c4d17dd522d74ac73e0713722dac13a,0,0,0,0
-77.02667803,38.96270862,193200649,28670672,21014135,2021/02/01 17:39:19+00,0,0,46.98,,,2021/02/01 05:00:00+00,1970/01/01 00:00:00+00,243485,6001 GEORGIA AVENUE NW,38.963146,-77.027855,397585.923,143915.346,Ward 4,{7883A270-E5D9-4176-98EF-EEFCAD4AD933},6001 GEORGIA AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/03 15:38:36+00,38.963124,-77.026674,397624.37,143913.13,f8ad2a3cf0fff3f0030d6653897e870a,f8ad2a3cf0fff3f0030d6653897e870a,0,0,0,0
-76.92869817,38.8836628,193200650,28668626,21013349,2021/01/30 14:42:51+00,0,0,8.62,,,2021/01/30 05:00:00+00,1970/01/01 00:00:00+00,28534,400 51ST STREET SE,38.883468,-76.928737,406183.087,135072.469,Ward 7,{371079AC-D662-484E-9E01-BF2F0F9C60CD},400 51ST STREET SE,200,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/02 15:38:29+00,38.883642,-76.928598,406198.16,135069.92,caa61c9b256bfb4f933e3b0cc748eb56,caa61c9b256bfb4f933e3b0cc748eb56,0,0,0,0
-77.02380758,38.93305544,193200651,28670677,21014148,2021/02/01 18:02:35+00,0,0,0.37,,,2021/02/01 05:00:00+00,1970/01/01 00:00:00+00,232241,3500 GEORGIA AVENUE NW,38.932988,-77.024116,397909.039,140567.502,Ward 1,{99AEC8F0-2634-4653-A722-ED066163311E},3500 GEORGIA AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.933048,-77.023801,397907.39,140581.42,a9960a35c031880bdb37336ddd12b0aa,a9960a35c031880bdb37336ddd12b0aa,0,0,0,0
-76.99055765,38.83263072,193200652,28668630,21012000,2021/01/30 15:00:46+00,0,0,4.85,,,2021/01/25 05:00:00+00,1970/01/01 00:00:00+00,151207,910 BARNABY STREET SE,38.832787,-76.990345,400838.286,129444.198,Ward 8,{20DF2432-FC55-4C11-ABF0-BF914AC505BE},910 BARNABY STREET SE,200,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/04 15:35:19+00,38.832592,-76.990516,400818.92,129463.58,831193e3c6319eeffcd4b450bdd2d3dd,316b43c5895d641ea741fd588e147262,0,0,0,0
-76.95900163,38.89000056,193200653,28672729,21015011,2021/02/03 18:54:01+00,0,0,43.78,,,2021/02/03 05:00:00+00,1970/01/01 00:00:00+00,36560,I295S AND EAST CAPITOL ST SE,38.889666,-76.958926,403563.42,135758.87,Ward 7,{A9E1C375-A99A-4077-B039-2C12801153CA},3318 EAST CAPITOL STREET NE,200,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.889609,-76.958883,,,09e09a5055680d4d2611f9b1bc6be5f9,09e09a5055680d4d2611f9b1bc6be5f9,0,0,0,0
-77.01290947,38.90019291,193200654,28670690,21014159,2021/02/01 18:20:20+00,0,0,2.81,,,2021/02/01 05:00:00+00,1970/01/01 00:00:00+00,238376,901 NEW JERSEY AVENUE NW,38.901812,-77.01346,398832.463,137106.502,Ward 6,{32395CE0-5E82-43F8-B832-C56DA8E16416},901 NEW JERSEY AVENUE NW,200,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,Not Available,0,East,,2021/02/04 15:39:12+00,38.900192,-77.012876,398883.33,137112.54,cc4875ac53db74fd568091cd458085b4,c6cc54da75b57f9cd40720c623c8d986,0,2,0,0
-76.98790809,38.91468346,193200655,28672741,21015021,2021/02/03 19:13:22+00,0,0,0.04,,,2021/02/03 05:00:00+00,1970/01/01 00:00:00+00,308363,NEW YORK AVENUE NE & KENDALL STREET NE,38.914676,-76.987906,401048.849,138534.47,Ward 5,{C1C149E0-78C0-48C5-8C93-40504BBD5DF8},1240 NEW YORK AVENUE NE,200,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.914676,-76.987906,401048.85,138534.47,86e2c357eeece3f2725e9d742cdfc59b,86e2c357eeece3f2725e9d742cdfc59b,0,0,0,0
-77.0421101,38.87322953,193200656,28672757,21015054,2021/02/03 19:48:17+00,0,0,1.67,,,2021/02/03 05:00:00+00,1970/01/01 00:00:00+00,303207,INTERSTATE 395 INTERSTATE BN,38.876755,-77.041377,396409.62,134325.665,Ward 2,{03738A14-D689-4B8E-9F0C-A41B39652749},,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.873231,-77.042123,396409.6,134325.68,bc22fbd6a3c5d8b12a3e7bb28a102dd8,bc22fbd6a3c5d8b12a3e7bb28a102dd8,0,0,0,0
-77.08519847,38.9597385,193200657,28672758,21015032,2021/02/03 19:51:16+00,0,0,2.81,,,2021/02/03 05:00:00+00,1970/01/01 00:00:00+00,265947,5333 WISCONSIN AVENUE NW,38.959558,-77.085109,392623.498,143520.185,Ward 3,{CD8B0FFD-ABE3-4C3E-85A1-2F3225CEA3A1},5333 WISCONSIN AVENUE NW,200,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Not Available,0,Northeast,,1970/01/01 00:00:00+00,38.95974,-77.085166,392671.82,143539.21,b7d78a8a3b5348964b0131bad0fd031c,b7d78a8a3b5348964b0131bad0fd031c,0,0,0,0
-77.02976443,38.88109231,193200658,28668666,21013353,2021/01/30 17:33:16+00,0,0,21.13,,,2021/01/29 05:00:00+00,1970/01/01 00:00:00+00,303208,"NB I-395 AT EXIT 10-C, FRANCIS CASE MEMORIAL BRIDGE.",38.881085,-77.029762,397417.617,134805.948,Ward 2,{AC9F1E5D-9755-414B-BBC1-255EE046687A},,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/04 15:38:58+00,38.880919,-77.029642,,,d5a25ec7f4f8ed19f2bee48345ad4e7c,3edf29331b10fd527712a44a697975a6,0,0,0,0
-76.98103386,38.93205591,193200659,28668668,21013394,2021/01/30 17:38:00+00,0,0,2.35,,,2021/01/30 05:00:00+00,1970/01/01 00:00:00+00,58003,1700 LAWRENCE STREET NE,38.932236,-76.981114,401637.492,140483.851,Ward 5,{29369417-5630-4E4B-A8FC-7950B43E6539},1700 LAWRENCE STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/02 15:31:59+00,38.932027,-76.98103,401654.44,140484.82,a6db1d9e7846046bdc2367b0c977a82e,bfcaaea238007affdf0c1f7d5e942c3a,0,0,0,0
-77.07296621,38.92264592,193200660,28668671,21013398,2021/01/30 17:54:13+00,0,0,6.33,,,2021/01/30 05:00:00+00,1970/01/01 00:00:00+00,271776,2500 WISCONSIN AVENUE NW,38.922549,-77.073942,393587.994,139410.945,Ward 3,{8BF4A5C3-5D50-47DB-9342-1FB4FC5A2406},2500 WISCONSIN AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/02 15:42:15+00,38.922614,-77.07303,393588.28,139448.75,a2cbedf18ea68ab721d3d3c75771b0c0,a2cbedf18ea68ab721d3d3c75771b0c0,0,0,0,0
-76.96254923,38.85194684,193200661,28670722,21014182,2021/02/01 19:49:49+00,0,0,13.47,,,2021/02/01 05:00:00+00,1970/01/01 00:00:00+00,298630,3111 NAYLOR ROAD SE,38.852144,-76.963581,403161.233,131593.486,Ward 8,{640DD02E-00C9-4C1F-ABB6-8132D0A45C0A},3111 NAYLOR ROAD SE,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/04 15:39:14+00,38.851822,-76.962588,403172.3,131584.3,16aeb242dad9583d70c2709f89ba184a,7122a0481398654b36edfbfc0b1cf8c7,0,0,0,0
-77.0161819,38.90474657,193200662,28670724,21014187,2021/02/01 19:50:03+00,0,0,6.91,,,2021/02/01 05:00:00+00,1970/01/01 00:00:00+00,289318,3300 4TH ST NE,38.904732,-77.016145,398599.581,137430.725,Ward 2,{E871D7D8-F90B-4055-80B9-9B3304FF182F},401 NEW YORK AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/03 15:38:42+00,38.904739,-77.0161,,,d6628fb80ec32bbdd4630c2ba398aa6b,d6628fb80ec32bbdd4630c2ba398aa6b,0,0,0,0
-77.00058627,38.90021238,193200663,28668678,21013392,2021/01/30 18:07:16+00,0,0,0.4,,,2021/01/30 05:00:00+00,1970/01/01 00:00:00+00,28326,400 H STREET NE,38.90046,-77.000569,399950.607,136956.277,Ward 6,{94C4B71F-F870-4502-BB0A-52086889DB11},400 H STREET NE,200,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/02 15:38:36+00,38.900201,-77.000584,399965.42,136956.31,634f76b0b0defe395e8c5a613e5d5373,634f76b0b0defe395e8c5a613e5d5373,0,0,0,0
-77.00204198,38.90562582,193200664,28668680,21013402,2021/01/30 18:26:02+00,0,0,3.06,,,2021/01/30 05:00:00+00,1970/01/01 00:00:00+00,72474,1179 3RD STREET NE,38.9055,-77.00166,399856.054,137515.785,Ward 6,{683A3865-9DE7-4697-94DA-26D9345C1F1E},1179 3RD STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/02 15:37:20+00,38.905618,-77.002075,399845,137515.74,74589eab8f8d8474311b7e855259350f,74589eab8f8d8474311b7e855259350f,0,0,0,0
-77.03186214,38.92864277,193200665,28668683,21013404,2021/01/30 18:35:51+00,0,0,23.98,,,2021/01/30 05:00:00+00,1970/01/01 00:00:00+00,231402,1364 IRVING STREET NW,38.928635,-77.03186,397237.484,140084.504,Ward 1,{1FDA8525-76A8-46F9-B59B-25986644161C},1364 IRVING STREET NW,200,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/02 15:38:39+00,38.928419,-77.031859,397237.55,140060.44,c9efe85c303f4b92ed81823649b7f741,cc9c51641a97f9c0f860f4e420443acd,0,0,0,0
-76.98867834,38.86731665,193200666,28668684,21013403,2021/01/30 18:40:38+00,0,0,16.9,,,2021/01/30 05:00:00+00,1970/01/01 00:00:00+00,277984,1900 MARTIN LUTHER KING JR. AVE,38.867309,-76.988676,400982.72,133276.363,Ward 8,{CEBC8587-6844-40EE-BE13-62AE1CD239A1},1901 MARTIN LUTHER KING JR AVENUE SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/03 15:37:38+00,38.867361,-76.988859,,,8fef6ab37ea73c299b1da3f6a25d77a1,8fef6ab37ea73c299b1da3f6a25d77a1,0,0,0,0
-77.03074506,38.90771847,193200667,28672781,21015079,2021/02/03 20:32:22+00,0,0,2.78,,,2021/01/30 05:00:00+00,1970/01/01 00:00:00+00,298361,1300 VERMONT AVENUE NW,38.907626,-77.031149,397298.33,137752.264,Ward 2,{406885ED-610D-41C4-8E12-D2AC79633D32},1300 VERMONT AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.907721,-77.030772,397292.07,137738.78,5f442aa0935c8b83e4989e992b822337,479dca5b8c5d5923dba510617bb38cca,0,0,0,0
-77.03253297,38.9111352,193200668,28672782,21015073,2021/02/03 20:33:22+00,0,0,22.27,,,2021/02/03 05:00:00+00,1970/01/01 00:00:00+00,226607,1408 Q STREET NW,38.911128,-77.032313,397197.494,138141.085,Ward 2,{B18732A7-3A2A-4FF4-ADD8-350CBB443DF1},1408 Q STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.911328,-77.032531,397197.55,138120.82,9800a752a4056a4438d5c77223efa503,7b668057b5b724e539be3195e02e6f21,0,0,0,0
-76.98362354,38.85163861,193200669,28668687,21013409,2021/01/30 18:51:12+00,0,0,4.96,,,2021/01/30 05:00:00+00,1970/01/01 00:00:00+00,237566,3100 BRUCE PLACE SE,38.851932,-76.983309,401448.776,131569.488,Ward 8,{B8CF3D1D-B764-434E-A1F2-B75E023342B0},425 I STREET NW,200,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/04 15:32:02+00,38.851596,-76.983657,401440.57,131559.52,0b55ed76e2a9482dba139e3d8b69f988,32f1d5755268a80ad64e5e9788799ebc,0,0,0,0
-76.98528317,38.85413734,193200670,28668689,21013423,2021/01/30 19:13:10+00,0,0,18.06,,,2021/01/30 05:00:00+00,1970/01/01 00:00:00+00,308463,3000 STANTON ROAD SE,38.85413,-76.985281,401277.621,131813.433,Ward 8,{A3BD8495-6B9A-437B-B7CA-09B8BC325876},3000 STANTON ROAD SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,Not Available,0,East,,2021/02/04 15:32:04+00,38.854271,-76.985178,401286.57,131829.17,0e61cbafd65d9e4fe8406db75a418eda,0e61cbafd65d9e4fe8406db75a418eda,0,0,0,0
-77.01043374,38.9552296,193200671,28668690,21013422,2021/01/30 19:18:04+00,0,0,8.31,,,2021/01/30 05:00:00+00,1970/01/01 00:00:00+00,245913,33 MISSOURI AVENUE NW,38.955484,-77.010626,399078.969,143064.484,Ward 4,{3FD2095E-F2C0-4EA3-A22D-0861111847DE},33 MISSOURI AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/04 15:32:09+00,38.955291,-77.010395,399095.81,143063.33,e46f9f0a2956bb122a990efaaa379d81,089829f07b02b6d9e70a2408e92dd5d1,0,0,0,0
-77.00280611,38.89358919,193200672,28670743,21014168,2021/02/01 21:05:21+00,0,0,10.7,,,2021/02/01 05:00:00+00,1970/01/01 00:00:00+00,50921,217 C STREET NE,38.893582,-77.002813,399755.949,136192.791,Ward 6,{43DC233F-2DC1-489D-8DFA-A53D1182749A},217 C STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.893485,-77.002804,399755.92,136172.05,5cb4839a0addfcf85e3adc7ef3c463c7,5cb4839a0addfcf85e3adc7ef3c463c7,0,0,0,0
-77.00062779,38.830968,193200673,28672795,21015110,2021/02/03 21:21:29+00,0,0,4.24,,,2021/02/03 05:00:00+00,1970/01/01 00:00:00+00,290742,400 ATLANTIC STREET SE,38.830953,-76.999979,400001.827,129240.571,Ward 8,{CD6414E7-97E2-4EA1-BC29-0338CA7EEB18},400 ATLANTIC STREET SE,200,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.830922,-77.000625,400001.7,129269.27,717e65a3f2ed61c50ce9bbb6e8c627dc,717e65a3f2ed61c50ce9bbb6e8c627dc,0,0,0,0
-77.00462623,38.91628693,193200674,28668701,21013435,2021/01/30 19:50:01+00,0,0,1.35,,,2021/01/30 05:00:00+00,1970/01/01 00:00:00+00,152286,157 TODD PLACE NE,38.915951,-77.004605,399600.675,138675.951,Ward 5,{9EE294E4-4671-4D80-AD0D-90511E096DCD},157 TODD PLACE NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/03 15:36:04+00,38.916267,-77.004624,399600.69,138693.78,c934b33e9fed416212ae4db9819e9148,76255e01d40943b8bef7e72789947b68,0,0,0,0
