Date,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,CrashCount
10/4/19,78.9,56.7,72.6,0,0,0,0,0,20,229,30.1,9.9,46.7,57.19,99
10/5/19,65.9,48.7,58.1,44.5,0,0,0,0,15.4,68.46,0,9.9,70.9,58.56,85
10/6/19,73,61.8,67.7,0,0,0,0,0,13.4,177.17,21.9,9.9,93.3,72.3,57
10/7/19,83.7,63,73.8,0,83.7,0.02,0,0,19.6,204.67,31.1,9.9,74.7,65.64,67
10/8/19,67.7,61.8,64.4,0,0,0,0,0,19.5,40.08,23,9.9,85.9,62.81,73
10/9/19,72.7,56.1,63.3,0,0,0,0,0,15.3,76.25,17.2,9.9,66.9,61.4,74
10/10/19,77.9,55.9,65.4,0,0,0,0,0,14.1,209.63,0,9.9,55,57.44,77
10/11/19,75.6,55.4,65.1,0,0,0,0,0,13.6,171.92,20.8,9.9,17.4,46.41,73
10/12/19,73.1,55.1,63.4,0,0,0,0,0,12.3,190.83,0,9.9,58.3,65.46,91
10/13/19,64.9,55.7,58.9,0,0,0.11,0,0,11,110.63,0,9.8,75.8,60.21,77
10/14/19,76.8,52.3,63.3,0,0,0,0,0,11,139.5,0,9.8,14.3,64.97,56
10/15/19,71.7,52.1,61.9,0,0,0,0,0,9.9,132.88,0,9.9,23.3,56.95,80
10/16/19,64.7,53.8,59.5,0,0,1.26,0,0,22.3,226.75,37,8.3,66.2,83.25,79
10/17/19,59.8,50,55.4,47.8,0,0,0,0,25.1,277.79,42.4,9.9,67.2,50.01,86
10/18/19,64.8,47.9,55.5,44.1,0,0,0,0,20.3,315.29,28.6,9.9,17.2,47.91,81
10/19/19,64.9,43.4,54.6,39.7,0,0,0,0,10.1,168.5,0,9.9,47,62.5,82
10/20/19,57.7,55,56.5,0,0,1.58,0,0,17.5,109.38,25.3,6.8,77.3,89.56,66
10/21/19,69.8,55,60.2,0,0,0,0,0,13.9,165.46,18.3,9.9,61.2,74.11,79
10/22/19,62.8,57.8,60.1,0,0,0.44,0,0,13.7,197.54,0,8.5,80.6,90.28,77
10/23/19,66.8,51.7,58.2,0,0,0,0,0,16.3,281.75,24.2,9.2,19.4,64.82,88
10/24/19,68.2,44.5,55.7,47.4,0,0,0,0,7.3,104.92,17.2,9.9,1,67.11,89
10/25/19,69.9,50.5,58.6,0,0,0,0,0,10.1,150.96,0,9.9,66.2,80.17,94
10/26/19,66.6,57.4,61.9,0,0,0,0,0,10.8,110.04,0,9.9,78.4,71.64,77
10/27/19,80,60.1,69,0,80.9,1.57,0,0,18,222.04,25.3,8.2,51.9,78.12,72
10/28/19,69,55.4,61.6,0,0,0,0,0,9.7,166.33,0,9.9,25,67.06,79
10/29/19,67.7,58.3,62.4,0,0,0,0,0,10.6,99.33,0,9.9,86.2,74.99,95
10/30/19,66.8,59.9,62.2,0,0,0.22,0,0,8.6,88.54,0,9.1,86.3,82.31,79
10/31/19,77,60.2,68.9,0,0,1.13,0,0,25,179.67,37.5,8.8,86.2,90.04,105
11/1/19,55.9,43.4,48.9,37.9,0,0.1,0,0,24.5,296.79,39.9,9.8,19.1,50.76,102
11/2/19,55,37.5,45.4,33.1,0,0,0,0,12.9,163.38,0,9.9,8.1,59.46,70
11/3/19,56.7,42.5,48.4,38.9,0,0,0,0,15.5,249.46,24.2,9.9,11,49.73,76
11/4/19,63.2,44.2,52.4,41.7,0,0,0,0,8.8,164.38,0,9.9,50.4,71.81,64
11/5/19,59,44.2,51.6,39.9,0,0,0,0,12.9,272.58,0,9.9,9.3,56.36,79
11/6/19,61.1,45.6,52.3,42.2,0,0.07,0,0,18.3,237.88,24.2,9.9,81.2,73.05,78
11/7/19,48.7,36.7,41.4,29.5,0,0,0,0,22.4,321.08,32.2,9.9,57.8,50.48,78
11/8/19,44.9,30.4,37.7,25.1,0,0,0,0,12.4,190.42,0,9.9,55.3,55.22,89
11/9/19,55.2,36.5,45.6,32.2,0,0,0,0,12.3,183.17,0,9.9,62.7,64.3,72
11/10/19,68,41.8,53,40.1,0,0,0,0,12.8,202.67,0,9.9,57.3,69.01,49
11/11/19,60.1,31.9,46.1,21.9,0,0.08,0,0,21,292.29,38.7,9.9,68.2,58.29,61
11/12/19,37.9,25.9,31.7,14.4,0,0,0,0,16.6,262.75,23,9.9,26.6,45.26,67
11/13/19,42,27.4,34.6,19.8,0,0,0,0,10.5,152.71,0,9.9,63,57.72,79
11/14/19,53.9,33.7,43.2,29.9,0,0,0,0,11.2,157.33,0,9.9,75.2,56.12,94
11/15/19,46.8,36.6,41.1,28.2,0,0,0,0,19,112.96,26,9.9,32.3,49.62,85
11/16/19,45.9,36.9,40.9,27.4,0,0,0,0,17.3,41.21,24.2,9.9,96.9,53.97,85
11/17/19,47,39.7,42.9,34.5,0,0.07,0,0,11,206.71,0,9.1,84.7,82.56,49
11/18/19,55.9,43.9,48.1,38.8,0,0.2,0,0,9.3,226.88,0,7.9,72.9,79.16,85
11/19/19,53.8,46.8,49.6,42.5,0,0,0,0,19.1,298.5,31.8,9.9,89.9,60.39,67
11/20/19,52.2,39.8,47.5,34.5,0,0,0,0,12.6,219.88,0,9.9,59,56.92,69
11/21/19,55.1,42.8,50.5,37.7,0,0.22,0,0,18.9,243.54,25.8,9.5,55.4,66.83,75
11/22/19,44,35.2,40,30.5,0,0.08,0,0,8.9,162.42,0,9.7,64.7,70.06,84
11/23/19,53,40.8,45.3,33.8,0,0.62,0,0,23.8,275.96,44.9,9.1,56.6,68.4,77
11/24/19,57,36.5,45.4,30.1,0,0,0,0,11.1,184.42,0,9.9,25.1,68.12,77
11/25/19,62.1,37.5,48.5,33.4,0,0,0,0,9,150.42,0,9.9,50,72.67,90
11/26/19,57.7,44.6,52,43.6,0,0.01,0,0,23.9,155.08,33.1,9.9,62.9,82.96,74
11/27/19,56.6,43.9,48.4,36.4,0,0,0,0,24.5,311.88,42.6,9.9,63.1,47.84,58
11/28/19,51.9,37.8,44.5,31.3,0,0,0,0,17.6,298.63,26,9.9,74.7,53.15,46
11/29/19,44.9,40.7,42.9,34.7,0,0,0,0,10.9,150.29,0,9.9,93.1,50.78,28
11/30/19,44.9,39.6,42.5,34.2,0,0.46,0,0,11.4,136.42,0,7.4,98,86.91,36
12/1/19,43.9,37.9,41.3,30.8,0,0.03,0,0,14.7,323.42,22.1,9.9,70.9,81.23,54
12/2/19,48.7,38.9,42.4,30.6,0,0,0,0,23.2,321.08,36.2,9.9,51.9,59.37,67
12/3/19,48.7,36.8,42.2,31.2,0,0.01,0,0,13,260.71,18.3,9.9,40.8,67.02,58
12/4/19,47.8,39.1,43.2,32.8,0,0.01,0,0,19.4,277.29,28.7,9.9,52.2,50.86,74
12/5/19,52.6,35.3,44.4,29.6,0,0,0,0,11.4,210.13,20.8,9.9,72.4,59.51,85
12/6/19,51.1,33.7,40.9,27.5,0,0,0,0,20.7,302.04,27.4,9.9,44.5,50.36,99
12/7/19,47,30.1,38.8,26.6,0,0,0,0,11.1,104.13,0,9.9,55.9,69.33,66
12/8/19,51.2,44.1,46.3,40.3,0,0.64,0,0,18.4,184.29,27,6.8,86.3,93.66,81
12/9/19,59,44,54.5,37.1,0,0.13,0,0,19,250.71,30.9,9.7,73.1,87.61,71
12/10/19,42,33.9,37.4,23.9,0,0.11,0,0,20.3,314.71,29.8,9.6,43.6,60.52,68
12/11/19,39,29.4,34,20,0,0,0,0,15,127.17,16.1,9.9,41.7,50.47,100
12/12/19,43.1,33.5,37.9,27.9,0,0.16,0,0,9.9,166,0,5.6,89.1,83.73,91
12/13/19,51.1,42.2,45.6,36.2,0,0.22,0,0,21.2,275.04,35.3,7,81,87.87,103
12/14/19,55.9,39.6,46.1,32.9,0,0,0,0,16.6,269.04,24.2,9.9,48.2,56.5,89
12/15/19,39.6,34.9,36.7,28.1,0,0.38,0,0,14.1,63.42,0,7.1,82,82.91,62
12/16/19,41,37,38.8,29.9,0,0.13,0,0,18,199.96,30.3,5.9,86.4,91.03,79
12/17/19,42.9,31.7,36.5,20,0,0,0,0,21.7,295.42,31.9,9.9,47.3,52.4,73
12/18/19,33.9,22.8,28.1,10.8,0,0,0,0,27,289.54,38.6,9.9,11.7,43.74,68
12/19/19,41.9,24.5,32.2,17.8,0,0,0,0,9.5,99.54,0,9.9,29.8,57.88,84
12/20/19,38,28.6,32.7,25.8,0,0,0,0,6.2,100.63,0,9.9,73,64.4,80
12/21/19,47.2,26.4,35.2,25,0,0,0,0,9.1,125.21,0,8.1,52.4,76.03,70
12/22/19,52.5,30.2,39.1,27.4,0,0,0,0,8.8,121.33,0,8.1,82.6,75.9,66
12/23/19,52.9,34.1,42.1,29.3,0,0,0,0,12.6,107.5,0,9.6,62.6,69.87,51
12/24/19,48.9,29.6,38,26.5,0,0,0,0,6.7,63.33,0,7.8,49.8,76.68,51
12/25/19,54.9,32.8,41.4,26.7,0,0,0,0,6.9,38.58,0,8.1,51.4,81.1,44
12/26/19,55.4,38,46,39.2,0,0,0,0,10,132.21,0,7.9,70.6,88.67,41
12/27/19,66.6,38.7,50,36.7,0,0,0,0,13.2,130.54,0,8.5,57.2,78.48,43
12/28/19,52.1,44.8,48.7,41.2,0,0.53,0,0,7.5,47.58,0,4.6,93.1,92.83,57
12/29/19,65,46.9,54.9,41.5,0,0.23,0,0,14.3,105.38,25.3,6.8,86.9,93.65,51
12/30/19,53.9,42.9,47.5,39.2,0,0,0,0,15.3,191.75,23,8.6,84,71.51,62
12/31/19,53.9,42.9,47.5,39.2,0,0,0,0,15.3,202.67,23,8.7,83.2,70.02,47
